transcript_id,user_transcript,age,gender,annual_income,occupation,state,caste_category,is_differently_abled
T1688,"Hi, I am 24 years old student from Bihar. My family income is 600000 and I am differently abled.",24,,600000.0,labour,Bihar,,TRUE
T1689,I am a 25 year old female chhatra living in Uttar Pradesh. My annual household income is 80000 rupees.,25,Female,80000.0,chhatra,Uttar Pradesh,,FALSE
T1690,"Main Bihar se ek chhatra hu, meri umar 27 saal hai aur saalana kamai 0 rupe hai.",27,,0.0,chhatra,Bihar,,FALSE
T1691,I am a 43 year old female kisan living in Karnataka. My annual household income is 120000 rupees.,43,Female,120000.0,kisan,Karnataka,,FALSE
T1692,I am a 63 year old male kisan living in Madhya Pradesh. My annual household income is 600000 rupees.,63,Male,600000.0,kisan,Madhya Pradesh,,FALSE
T1693,"I belong to OBC category from West Bengal. Age is 62, profession is weaver, income around 0.",62,,0.0,weaver,West Bengal,OBC,FALSE
T1694,"Namaste, main 40 varsh ka kisan hu Maharashtra se. Meri income 200000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",40,,200000.0,kisan,Maharashtra,SC,TRUE
T1695,"Main Rajasthan se ek student hu, meri umar 20 saal hai aur saalana kamai 45000 rupe hai.",20,,45000.0,student,Rajasthan,,FALSE
T1696,I am a 38 year old male farmer living in Madhya Pradesh. My annual household income is 200000 rupees.,38,Male,200000.0,farmer,Madhya Pradesh,,FALSE
T1697,"Hi, I am 30 years old student from Karnataka. My family income is 80000 and I am differently abled.",30,,80000.0,kisan,Karnataka,,TRUE
T1698,"Namaste, main 26 varsh ka chhatra hu Bihar se. Meri income 200000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",26,,200000.0,chhatra,Bihar,OBC,TRUE
T1699,"Main Tamil Nadu se ek daily wage worker hu, meri umar 43 saal hai aur saalana kamai 0 rupe hai.",43,,0.0,daily wage worker,Tamil Nadu,,FALSE
T1700,"Namaste, main 56 varsh ka bunkar hu Uttar Pradesh se. Meri income 120000 rupaye hai, aur main General varg se hoon. Main divyang hu.",56,,120000.0,bunkar,Uttar Pradesh,General,TRUE
T1701,"Main Bihar se ek artisan hu, meri umar 63 saal hai aur saalana kamai 600000 rupe hai.",63,,600000.0,artisan,Bihar,,FALSE
T1702,"Hi, I am 50 years old student from Madhya Pradesh. My family income is 0 and I am differently abled.",50,,0.0,student,Madhya Pradesh,,TRUE
T1703,"I belong to General category from Karnataka. Age is 34, profession is bunkar, income around 200000.",34,,200000.0,bunkar,Karnataka,General,FALSE
T1704,"Hi, I am 28 years old student from West Bengal. My family income is 120000 and I am differently abled.",28,,120000.0,street vendor,West Bengal,,TRUE
T1705,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main ST category se ek purush hu aur street vendor hu. Aamdani 0 per year hai.",65,Male,0.0,street vendor,Tamil Nadu,ST,FALSE
T1706,"Hi, I am 57 years old student from Bihar. My family income is 120000 and I am differently abled.",57,,120000.0,student,Bihar,,TRUE
T1707,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main SC category se ek mahila hu aur street vendor hu. Aamdani 0 per year hai.",21,Female,0.0,street vendor,Maharashtra,SC,FALSE
T1708,"I belong to General category from Tamil Nadu. Age is 41, profession is chhatra, income around 200000.",41,,200000.0,chhatra,Tamil Nadu,General,FALSE
T1709,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main SC category se ek purush hu aur kisan hu. Aamdani 0 per year hai.",46,Male,0.0,kisan,Karnataka,SC,FALSE
T1710,"Hi, I am 44 years old student from Maharashtra. My family income is 600000 and I am differently abled.",44,,600000.0,chhatra,Maharashtra,,TRUE
T1711,"Namaste, main 24 varsh ka kisan hu Rajasthan se. Meri income 200000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",24,,200000.0,kisan,Rajasthan,SC,TRUE
T1712,"I belong to OBC category from Bihar. Age is 45, profession is unemployed, income around 200000.",45,,200000.0,unemployed,Bihar,OBC,FALSE
T1713,"Hi, I am 53 years old student from Rajasthan. My family income is 600000 and I am differently abled.",53,,600000.0,unemployed,Rajasthan,,TRUE
T1714,"I belong to ST category from Rajasthan. Age is 33, profession is berojgar, income around 45000.",33,,45000.0,berojgar,Rajasthan,ST,FALSE
T1715,"Hi, I am 41 years old student from Maharashtra. My family income is 0 and I am differently abled.",41,,0.0,artisan,Maharashtra,,TRUE
T1716,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main General category se ek mahila hu aur daily wage worker hu. Aamdani 200000 per year hai.",59,Female,200000.0,daily wage worker,Madhya Pradesh,General,FALSE
T1717,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main ST category se ek purush hu aur student hu. Aamdani 600000 per year hai.",64,Male,600000.0,student,West Bengal,ST,FALSE
T1718,"Namaste, main 62 varsh ka street vendor hu Madhya Pradesh se. Meri income 200000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",62,,200000.0,street vendor,Madhya Pradesh,OBC,TRUE
T1719,"Main Tamil Nadu se ek weaver hu, meri umar 34 saal hai aur saalana kamai 120000 rupe hai.",34,,120000.0,weaver,Tamil Nadu,,FALSE
T1720,"Hi, I am 62 years old student from Maharashtra. My family income is 0 and I am differently abled.",62,,0.0,farmer,Maharashtra,,TRUE
T1721,"Namaste, main 24 varsh ka weaver hu Madhya Pradesh se. Meri income 600000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",24,,600000.0,weaver,Madhya Pradesh,OBC,TRUE
T1722,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main General category se ek mahila hu aur daily wage worker hu. Aamdani 600000 per year hai.",47,Female,600000.0,daily wage worker,Madhya Pradesh,General,FALSE
T1723,"I belong to OBC category from Rajasthan. Age is 51, profession is rehri wala, income around 600000.",51,,600000.0,rehri wala,Rajasthan,OBC,FALSE
T1724,"Namaste, main 42 varsh ka kisan hu Uttar Pradesh se. Meri income 600000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",42,,600000.0,kisan,Uttar Pradesh,OBC,TRUE
T1725,"Namaste, main 33 varsh ka berojgar hu Uttar Pradesh se. Meri income 80000 rupaye hai, aur main General varg se hoon. Main divyang hu.",33,,80000.0,berojgar,Uttar Pradesh,General,TRUE
T1726,"Hi, I am 35 years old student from Tamil Nadu. My family income is 200000 and I am differently abled.",35,,200000.0,berojgar,Tamil Nadu,,TRUE
T1727,"I belong to OBC category from Tamil Nadu. Age is 62, profession is bunkar, income around 350000.",62,,350000.0,bunkar,Tamil Nadu,OBC,FALSE
T1728,I am a 64 year old female unemployed living in Maharashtra. My annual household income is 200000 rupees.,64,Female,200000.0,unemployed,Maharashtra,,FALSE
T1729,"Namaste, main 33 varsh ka berojgar hu Madhya Pradesh se. Meri income 0 rupaye hai, aur main General varg se hoon. Main divyang hu.",33,,0.0,berojgar,Madhya Pradesh,General,TRUE
T1730,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main OBC category se ek purush hu aur artisan hu. Aamdani 600000 per year hai.",44,Male,600000.0,artisan,Uttar Pradesh,OBC,FALSE
T1731,I am a 42 year old female bunkar living in West Bengal. My annual household income is 45000 rupees.,42,Female,45000.0,bunkar,West Bengal,,FALSE
T1732,"Hi, I am 58 years old student from Uttar Pradesh. My family income is 80000 and I am differently abled.",58,,80000.0,bunkar,Uttar Pradesh,,TRUE
T1733,"Hi, I am 31 years old student from Uttar Pradesh. My family income is 350000 and I am differently abled.",31,,350000.0,daily wage worker,Uttar Pradesh,,TRUE
T1734,"Main Karnataka se ek mazdoor hu, meri umar 39 saal hai aur saalana kamai 45000 rupe hai.",39,,45000.0,mazdoor,Karnataka,,FALSE
T1735,"Namaste, main 34 varsh ka berojgar hu Rajasthan se. Meri income 600000 rupaye hai, aur main General varg se hoon. Main divyang hu.",34,,600000.0,berojgar,Rajasthan,General,TRUE
T1736,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main General category se ek mahila hu aur chhatra hu. Aamdani 45000 per year hai.",49,Female,45000.0,chhatra,Karnataka,General,FALSE
T1737,"Namaste, main 65 varsh ka labour hu Uttar Pradesh se. Meri income 80000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",65,,80000.0,labour,Uttar Pradesh,SC,TRUE
T1738,"Namaste, main 42 varsh ka berojgar hu Maharashtra se. Meri income 0 rupaye hai, aur main General varg se hoon. Main divyang hu.",42,,0.0,berojgar,Maharashtra,General,TRUE
T1739,"Main Madhya Pradesh se ek weaver hu, meri umar 43 saal hai aur saalana kamai 45000 rupe hai.",43,,45000.0,weaver,Madhya Pradesh,,FALSE
T1740,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main SC category se ek mahila hu aur bunkar hu. Aamdani 120000 per year hai.",58,Female,120000.0,bunkar,Maharashtra,SC,FALSE
T1741,"I belong to ST category from Uttar Pradesh. Age is 25, profession is kisan, income around 600000.",25,,600000.0,kisan,Uttar Pradesh,ST,FALSE
T1742,I am a 35 year old male mazdoor living in Tamil Nadu. My annual household income is 80000 rupees.,35,Male,80000.0,mazdoor,Tamil Nadu,,FALSE
T1743,"Main Bihar se ek weaver hu, meri umar 40 saal hai aur saalana kamai 350000 rupe hai.",40,,350000.0,weaver,Bihar,,FALSE
T1744,"Hi, I am 64 years old student from Madhya Pradesh. My family income is 0 and I am differently abled.",64,,0.0,labour,Madhya Pradesh,,TRUE
T1745,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main SC category se ek mahila hu aur kisan hu. Aamdani 600000 per year hai.",52,Female,600000.0,kisan,Madhya Pradesh,SC,FALSE
T1746,"Namaste, main 35 varsh ka labour hu West Bengal se. Meri income 200000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",35,,200000.0,labour,West Bengal,OBC,TRUE
T1747,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main General category se ek purush hu aur kisan hu. Aamdani 80000 per year hai.",57,Male,80000.0,kisan,Bihar,General,FALSE
T1748,I am a 32 year old male bunkar living in Maharashtra. My annual household income is 45000 rupees.,32,Male,45000.0,bunkar,Maharashtra,,FALSE
T1749,"Main Bihar se ek artisan hu, meri umar 49 saal hai aur saalana kamai 350000 rupe hai.",49,,350000.0,artisan,Bihar,,FALSE
T1750,"Main Karnataka se ek weaver hu, meri umar 18 saal hai aur saalana kamai 80000 rupe hai.",18,,80000.0,weaver,Karnataka,,FALSE
T1751,"Main West Bengal se ek chhatra hu, meri umar 30 saal hai aur saalana kamai 0 rupe hai.",30,,0.0,chhatra,West Bengal,,FALSE
T1752,"I belong to SC category from Uttar Pradesh. Age is 21, profession is street vendor, income around 0.",21,,0.0,street vendor,Uttar Pradesh,SC,FALSE
T1753,"Hi, I am 31 years old student from Karnataka. My family income is 120000 and I am differently abled.",31,,120000.0,weaver,Karnataka,,TRUE
T1754,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main OBC category se ek mahila hu aur chhatra hu. Aamdani 120000 per year hai.",41,Female,120000.0,chhatra,Maharashtra,OBC,FALSE
T1755,"Namaste, main 55 varsh ka daily wage worker hu Bihar se. Meri income 120000 rupaye hai, aur main General varg se hoon. Main divyang hu.",55,,120000.0,daily wage worker,Bihar,General,TRUE
T1756,"Main West Bengal se ek farmer hu, meri umar 24 saal hai aur saalana kamai 45000 rupe hai.",24,,45000.0,farmer,West Bengal,,FALSE
T1757,"Hi, I am 34 years old student from Bihar. My family income is 350000 and I am differently abled.",34,,350000.0,weaver,Bihar,,TRUE
T1758,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main OBC category se ek purush hu aur unemployed hu. Aamdani 200000 per year hai.",24,Male,200000.0,unemployed,West Bengal,OBC,FALSE
T1759,"I belong to General category from Bihar. Age is 49, profession is street vendor, income around 45000.",49,,45000.0,street vendor,Bihar,General,FALSE
T1760,"Main Karnataka se ek kisan hu, meri umar 60 saal hai aur saalana kamai 350000 rupe hai.",60,,350000.0,kisan,Karnataka,,FALSE
T1761,I am a 45 year old female unemployed living in Tamil Nadu. My annual household income is 0 rupees.,45,Female,0.0,unemployed,Tamil Nadu,,FALSE
T1762,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main ST category se ek purush hu aur weaver hu. Aamdani 600000 per year hai.",43,Male,600000.0,weaver,Bihar,ST,FALSE
T1763,"Hi, I am 62 years old student from Tamil Nadu. My family income is 120000 and I am differently abled.",62,,120000.0,rehri wala,Tamil Nadu,,TRUE
T1764,"Hi, I am 21 years old student from Madhya Pradesh. My family income is 0 and I am differently abled.",21,,0.0,unemployed,Madhya Pradesh,,TRUE
T1765,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main OBC category se ek mahila hu aur chhatra hu. Aamdani 0 per year hai.",18,Female,0.0,chhatra,Madhya Pradesh,OBC,FALSE
T1766,"I belong to SC category from Rajasthan. Age is 60, profession is unemployed, income around 80000.",60,,80000.0,unemployed,Rajasthan,SC,FALSE
T1767,"Namaste, main 27 varsh ka rehri wala hu Rajasthan se. Meri income 80000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",27,,80000.0,rehri wala,Rajasthan,OBC,TRUE
T1768,"Namaste, main 32 varsh ka street vendor hu Rajasthan se. Meri income 120000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",32,,120000.0,street vendor,Rajasthan,ST,TRUE
T1769,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main General category se ek purush hu aur street vendor hu. Aamdani 0 per year hai.",63,Male,0.0,street vendor,Bihar,General,FALSE
T1770,"Namaste, main 28 varsh ka kisan hu Karnataka se. Meri income 350000 rupaye hai, aur main General varg se hoon. Main divyang hu.",28,,350000.0,kisan,Karnataka,General,TRUE
T1771,"Hi, I am 60 years old student from Maharashtra. My family income is 350000 and I am differently abled.",60,,350000.0,unemployed,Maharashtra,,TRUE
T1772,"Hi, I am 60 years old student from Uttar Pradesh. My family income is 80000 and I am differently abled.",60,,80000.0,mazdoor,Uttar Pradesh,,TRUE
T1773,"Hi, I am 28 years old student from Tamil Nadu. My family income is 120000 and I am differently abled.",28,,120000.0,farmer,Tamil Nadu,,TRUE
T1774,"Hi, I am 44 years old student from Bihar. My family income is 45000 and I am differently abled.",44,,45000.0,mazdoor,Bihar,,TRUE
T1775,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main OBC category se ek purush hu aur weaver hu. Aamdani 200000 per year hai.",37,Male,200000.0,weaver,Maharashtra,OBC,FALSE
T1776,"Hi, I am 56 years old student from Uttar Pradesh. My family income is 600000 and I am differently abled.",56,,600000.0,labour,Uttar Pradesh,,TRUE
T1777,"I belong to ST category from Karnataka. Age is 44, profession is student, income around 200000.",44,,200000.0,student,Karnataka,ST,FALSE
T1778,"I belong to OBC category from Bihar. Age is 26, profession is street vendor, income around 80000.",26,,80000.0,street vendor,Bihar,OBC,FALSE
T1779,"Hi, I am 45 years old student from Bihar. My family income is 200000 and I am differently abled.",45,,200000.0,bunkar,Bihar,,TRUE
T1780,"I belong to ST category from Bihar. Age is 18, profession is rehri wala, income around 600000.",18,,600000.0,rehri wala,Bihar,ST,FALSE
T1781,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main General category se ek purush hu aur rehri wala hu. Aamdani 0 per year hai.",35,Male,0.0,rehri wala,Uttar Pradesh,General,FALSE
T1782,"Namaste, main 48 varsh ka weaver hu Madhya Pradesh se. Meri income 600000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",48,,600000.0,weaver,Madhya Pradesh,ST,TRUE
T1783,"Namaste, main 55 varsh ka daily wage worker hu Maharashtra se. Meri income 120000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",55,,120000.0,daily wage worker,Maharashtra,SC,TRUE
T1784,"Hi, I am 48 years old student from Madhya Pradesh. My family income is 350000 and I am differently abled.",48,,350000.0,labour,Madhya Pradesh,,TRUE
T1785,"Main Madhya Pradesh se ek chhatra hu, meri umar 40 saal hai aur saalana kamai 45000 rupe hai.",40,,45000.0,chhatra,Madhya Pradesh,,FALSE
T1786,"Main West Bengal se ek student hu, meri umar 36 saal hai aur saalana kamai 0 rupe hai.",36,,0.0,student,West Bengal,,FALSE
T1787,"Hi, I am 24 years old student from Uttar Pradesh. My family income is 120000 and I am differently abled.",24,,120000.0,unemployed,Uttar Pradesh,,TRUE
T1788,"Main Maharashtra se ek labour hu, meri umar 28 saal hai aur saalana kamai 45000 rupe hai.",28,,45000.0,labour,Maharashtra,,FALSE
T1789,"I belong to OBC category from Maharashtra. Age is 30, profession is labour, income around 350000.",30,,350000.0,labour,Maharashtra,OBC,FALSE
T1790,"Main Uttar Pradesh se ek artisan hu, meri umar 59 saal hai aur saalana kamai 45000 rupe hai.",59,,45000.0,artisan,Uttar Pradesh,,FALSE
T1791,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main OBC category se ek purush hu aur kisan hu. Aamdani 45000 per year hai.",59,Male,45000.0,kisan,Maharashtra,OBC,FALSE
T1792,"Namaste, main 42 varsh ka daily wage worker hu Bihar se. Meri income 45000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",42,,45000.0,daily wage worker,Bihar,OBC,TRUE
T1793,"Namaste, main 57 varsh ka student hu West Bengal se. Meri income 600000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",57,,600000.0,student,West Bengal,ST,TRUE
T1794,"Namaste, main 61 varsh ka student hu Tamil Nadu se. Meri income 45000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",61,,45000.0,student,Tamil Nadu,OBC,TRUE
T1795,"I belong to General category from Karnataka. Age is 61, profession is rehri wala, income around 120000.",61,,120000.0,rehri wala,Karnataka,General,FALSE
T1796,"Namaste, main 48 varsh ka weaver hu Bihar se. Meri income 45000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",48,,45000.0,weaver,Bihar,OBC,TRUE
